"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","hand","gender","age","native","lang","id.Ibex","id","Item","Condition","Target","NPTime","audiodur","EarlyStartMessage","TooSlowMessage","Comments"
"399",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","MouseTracker","mouse","Click","1038:70",1662562216873,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"400",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","MouseTracker","mouse","Move","x635y522w1280h720t22+2-2t17+8-6t17+13-12t16+18-18t17+33-33t17+31-30t17+46-41t16+44-47t17+20-21t17+36-36t16+17-19t17+12-13t16+8-8t17+5-4t16+9-6t18+10-6t16+9-4t16+8-2t18+10-3t16+18-5t17+18-4t18+21-5t15+9-3t17+5-4t17+1-1t16+0-2t16+2-3t18+6-12t16+2-10t16+2-12t18+2-13t16+0-9t17-1-9t16-5-15t17-8-15t17-6-12t16-2-5t17+0-1t50+0-1t99+0+0t50+0+1t17+0+1t117+0+2",1662562216113,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"401",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562216872,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","1;2"
"402",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","End",1662562217092,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"403",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","Start",1662562217098,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"404",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","PennController","10","_Header_","Start",1662562217098,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"405",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","PennController","10","_Header_","End",1662562217099,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"406",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","Text","fix","Print",NA,1662562217103,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"407",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562217103,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"408",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","Timer","fixtime","End","End",1662562218114,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"409",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","MouseTracker","mouse","Click","642:523",1662562219223,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"410",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","MouseTracker","mouse","Click","1024:101",1662562219691,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"411",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","MouseTracker","mouse","Move","x642y523w1280h720t11+1-1t17+5-8t18+23-27t17+31-33t16+44-49t25+96-119t9+26-28t16+62-66t16+41-38t18+25-24t15+18-19t17+6-5t17+0-2t16+4-2t200+0-1t67+0+0t101+0+1t101+0+1t15+0+1t16-1+4t17-3+6t16-4+10t17-10+18t17-11+20t17-15+27t18-26+41t15-6+10t18-6+9t15-4+5t17+0+1",1662562219221,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"412",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562219690,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","1;2"
"413",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","End",1662562220192,"right","male","22","English","undefined","mz@ywz.com","id",6,"Match",1,500,2000,"false","false","NULL"
"414",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","Start",1662562220197,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"415",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","PennController","11","_Header_","Start",1662562220197,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"416",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","PennController","11","_Header_","End",1662562220199,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"417",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","Text","fix","Print",NA,1662562220203,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"418",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562220203,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"419",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","Timer","fixtime","End","End",1662562221207,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"420",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","MouseTracker","mouse","Click","641:521",1662562222385,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"421",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","MouseTracker","mouse","Click","462:429",1662562222485,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"422",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","MouseTracker","mouse","Click","238:168",1662562222955,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"423",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","MouseTracker","mouse","Move","x641y521w1280h720t30+0-1t17-5-4t17-17-10t17-34-20t16-73-35t5-50-22t12-42-21t16-122-57t18-158-79t17-65-42t16-22-16t16-1-4t17+0-2t17+2-4t17+6-8t17+8-7t18+8-7t15+13-10t17+23-4t16+19+0t16+16+2t17+31+4t17+18+2t16+24+0t17+10+0t17+6-3t17+1-2t16+0-1t33+0-1t17+1+0t35+0-1t47+0+0t17+0-4t17+0-4t17+0-4t17+1-4t17+0-4t16+1-3t18+0-3t16+0-1t33+1+0t16+0-1t35+0+2t15+0-2",1662562222383,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"424",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562222954,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","1;2"
"425",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","End",1662562223292,"right","male","22","English","undefined","mz@ywz.com","id",7,"Match",1,500,2000,"false","false","NULL"
"426",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","PennController","26","_Trial_","Start",1662562223299,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"427",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","PennController","26","_Header_","Start",1662562223299,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"428",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","PennController","26","_Header_","End",1662562223300,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"429",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","Text","fix","Print",NA,1662562223303,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"430",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562223304,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"431",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","Timer","fixtime","End","End",1662562224309,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"432",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","MouseTracker","mouse","Click","639:523",1662562225274,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"433",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","MouseTracker","mouse","Click","278:91",1662562225772,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"434",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","MouseTracker","mouse","Move","x639y523w1280h720t38-3-3t17-10-6t17-16-9t16-33-25t17-31-27t17-50-49t16-63-71t17-67-86t16-28-43t17-15-22t17-14-24t16-9-17t17-6-13t17-4-10t17-3-6t17-2-6t16-2-4t23-3-6t10-2-3t50+0-1t50+0-1t83+0+0t100+0+1t33+0+1t84+0+1t50+3+6t17+10+14t17+22+19t16+21+15t17+62+32t21+58+29t1+20+9t10+24+12t17+38+20t17+21+13t17+13+9t17+8+10t17+5+11t15+6+17t17+3+12t17+5+24t17+5+18t16+4+24",1662562225273,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"435",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562225772,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","1;2"
"436",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",27,0,"experiment","NULL","PennController","26","_Trial_","End",1662562226333,"right","male","22","English","undefined","mz@ywz.com","id",22,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"437",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","PennController","25","_Trial_","Start",1662562226340,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"438",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","PennController","25","_Header_","Start",1662562226340,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"439",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","PennController","25","_Header_","End",1662562226340,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"440",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","Text","fix","Print",NA,1662562226343,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"441",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562226344,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"442",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","Timer","fixtime","End","End",1662562227350,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"443",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","MouseTracker","mouse","Click","651:515",1662562228343,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"444",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","MouseTracker","mouse","Click","278:115",1662562228881,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"445",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","MouseTracker","mouse","Move","x651y515w1280h720t34-1-1t17-10-8t17-20-18t17-46-42t17-57-56t16-99-91t17-68-60t16-38-37t17-20-22t17-10-13t16-8-13t17-2-6t33+0-1t17+0-2t16+0-3t17+0-1t33+0-2t17+0-2t17+2-7t17+2-6t16+1-6t16+0-2t18+0-1t65+1+0t51+0+0t66+0+1t18+0+3t16+0+11t16+5+18t17+12+30t17+23+40t16+34+52t17+46+58t17+52+57t16+23+21t17+11+7t16+3+1t17+5+2t17+6+3",1662562228341,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"446",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562228880,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","1;2"
"447",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",26,0,"experiment","NULL","PennController","25","_Trial_","End",1662562229192,"right","male","22","English","undefined","mz@ywz.com","id",21,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"448",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","Start",1662562229198,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"449",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Header_","Start",1662562229198,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"450",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Header_","End",1662562229199,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"451",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Text","fix","Print",NA,1662562229203,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"452",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562229203,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"453",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Timer","fixtime","End","End",1662562230206,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"454",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","MouseTracker","mouse","Click","641:522",1662562231107,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"455",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","MouseTracker","mouse","Click","226:76",1662562231583,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"456",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","MouseTracker","mouse","Move","x641y522w1280h720t16+0-1t18-3-3t16-14-17t17-18-19t17-62-61t16-46-41t17-70-60t17-51-47t17-47-49t16-34-38t18-33-42t16-17-23t16-12-22t16-3-5t17-2-6t17-3-6t17+0-4t49+0-1t51+0-1t233+0+1t16+0+2t17+2+3t17+5+6t16+12+14t17+20+22t17+33+31t16+54+47t18+59+50t16+93+80t16+40+36t17+45+44t17+32+34t16+21+27t7+3+7t9+4+8t17+1+5t16+0+1",1662562231106,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"457",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562231582,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","1;2"
"458",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","End",1662562232372,"right","male","22","English","undefined","mz@ywz.com","id",8,"Match",1,500,2000,"false","false","NULL"
"459",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","Start",1662562232377,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"460",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","PennController","5","_Header_","Start",1662562232377,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"461",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","PennController","5","_Header_","End",1662562232378,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"462",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Text","fix","Print",NA,1662562232381,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"463",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562232381,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"464",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Timer","fixtime","End","End",1662562233388,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"465",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","MouseTracker","mouse","Click","651:520",1662562234260,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"466",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","MouseTracker","mouse","Click","296:88",1662562234817,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"467",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","MouseTracker","mouse","Move","x651y520w1280h720t62-2-4t17-9-22t17-6-10t16-22-45t17-12-22t17-26-37t16-21-30t17-33-39t18-52-51t16-51-40t16-36-27t17-19-14t16-18-13t17-6-8t17-5-4t16-5-6t17-5-8t17-6-9t17-6-12t16-9-16t16-4-9t18-2-4t16+0-1t67+0-1t66+0+0t116+0+1t17+0+1t17+0+2t17+2+5t20+4+9t13+4+10t17+8+10t16+8+9t17+36+41t17+45+42t16+71+67t17+78+66t10+33+28t6+23+18t17+48+41t17+25+26t16+8+9",1662562234258,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"468",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562234816,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","1;2"
"469",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","End",1662562235189,"right","male","22","English","undefined","mz@ywz.com","id",1,"Match",1,500,2000,"false","false","NULL"
"470",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","PennController","19","_Trial_","Start",1662562235192,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"471",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","PennController","19","_Header_","Start",1662562235192,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"472",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","PennController","19","_Header_","End",1662562235193,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"473",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","Text","fix","Print",NA,1662562235194,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"474",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562235195,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"475",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","Timer","fixtime","End","End",1662562236201,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"476",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","MouseTracker","mouse","Click","652:516",1662562237088,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"477",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","MouseTracker","mouse","Click","300:142",1662562237705,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"478",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","MouseTracker","mouse","Move","x652y516w1280h720t31-6-2t17-17-12t16-33-26t17-43-36t17-50-48t17-57-63t16-62-70t17-51-61t17-17-22t16-10-18t17-3-8t17-3-4t16+0-2t67+0-1t116+0-1t317+3+0t16+3+2t17+4+1t16+6+4t17+12+8t17+21+14t17+34+25t23+35+25t10+42+33t16+45+33t17+25+24t17+10+11t17+10+14t18+12+28t15+5+12t17+9+30t16+3+16t17+1+10t5+1+2t19+1+1",1662562237087,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"479",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562237704,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","1;2"
"480",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",20,0,"experiment","NULL","PennController","19","_Trial_","End",1662562238127,"right","male","22","English","undefined","mz@ywz.com","id",15,"Mismatch_Source",2,500,2000,"false","false","NULL"
"481",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","PennController","24","_Trial_","Start",1662562238130,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"482",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","PennController","24","_Header_","Start",1662562238130,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"483",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","PennController","24","_Header_","End",1662562238130,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"484",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","Text","fix","Print",NA,1662562238131,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"485",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562238131,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"486",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","Timer","fixtime","End","End",1662562239133,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"487",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","MouseTracker","mouse","Click","638:512",1662562240140,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"488",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","MouseTracker","mouse","Click","1050:98",1662562240648,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"489",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","MouseTracker","mouse","Click","1050:97",1662562240734,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"490",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","MouseTracker","mouse","Move","x638y512w1280h720t26+2-4t17+23-28t17+49-56t18+63-73t16+73-93t16+86-120t17+24-52t16+8-24t17+8-20t17+4-10t16+1-2t167+1+0t17+11+14t16+21+18t16+20+18t18+14+13t17+3+4t16+1+1t50+0+0t33+0-1t67+0+0t116+0+1t34-1+0",1662562240139,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"491",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562240734,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","1;2"
"492",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",25,0,"experiment","NULL","PennController","24","_Trial_","End",1662562240911,"right","male","22","English","undefined","mz@ywz.com","id",20,"Mismatch_Source",2,500,2000,"false","false","NULL"
"493",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","Start",1662562240920,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"494",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Header_","Start",1662562240920,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"495",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Header_","End",1662562240921,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"496",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Text","fix","Print",NA,1662562240924,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
